,Unnamed: 0,Country Name,Region,Happiness Score,Year,Income Group,Lending Category,Other Groups,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
426,426,Uzbekistan,Latin America & Caribbean,6.002999999999999,2015,High income: nonOECD,IBRD,,100.0,97.12497,4.207372684,2.405487311,9.3747642,,47.68034397,23.5,4.9,,,19.40925988,1.25531666,66903804143.0,7.999999999,16.71914279,100.0,7.600000011,13.8,25.6,31298900,10.69989,19.03192,2.9701787,447400.0,17.46726517,49.32409843,5.150000095,
427,427,Uzbekistan,Latin America & Caribbean,5.987,2016,High income: nonOECD,IBRD,,100.0,97.50505,3.928007023,2.136476786,9.3747642,,47.72912605,22.8,4.9,,,18.30786286,,67445712840.0,7.800000002000001,11.68333555,100.0,6.699999987999999,12.9,23.9,31847900,10.43487,20.42443,,447400.0,17.15592832,51.15342106,5.159999847,
428,428,Uzbekistan,Latin America & Caribbean,5.971000195,2017,High income: nonOECD,IBRD,,100.0,98.54778,,,,,48.04595133,,,,,17.84025566,,49677172714.0,5.299999999,20.27665306,,4.000000013,12.1,22.5,32387200,10.32977,21.15014,,447400.0,14.54863249,68.51854233,,
429,429,Venezuela,Europe & Central Asia,6.81,2015,Lower middle income,Blend,,99.46073914,91.99668,,,6.54,,52.55455681,19.325,5.567,,,,0.00344851,,,,99.00763,,14.5,22.5,31155134,,,12.84157855,912050.0,,,,751.6161404000002
430,430,Venezuela,Europe & Central Asia,6.084,2016,Lower middle income,Blend,,99.60383606,88.94373,,,6.54,,52.27107049,19.03,5.609,,,,,,,,98.75951,,17.0,26.4,31568179,,,,912050.0,,,,4005.102188
431,431,Venezuela,Europe & Central Asia,5.25,2017,Lower middle income,Blend,,99.5322876,86.19398000000002,,,,,51.99667478,,,,,,,,,,,,19.8,30.9,31977065,,,,912050.0,,,,
432,432,Vietnam,Latin America & Caribbean,5.36,2015,High income: nonOECD,IBRD,,100.0,,6.841246378999998,5.669001617,4.617752159,28.81614771,42.52783854,16.923,5.806,,,,2.15666148,193241000000.0,6.679288789,25.70504348,,10.59991204,11.0,21.6,93571567,,19.2242,34.99856984,331230.0,,178.7674147,1.858500004,
433,433,Vietnam,Latin America & Caribbean,5.061,2016,High income: nonOECD,IBRD,,100.0,,9.754777964,8.597095674,4.617752159,30.18576256,42.85890253,16.691,5.8210000000000015,,,,,205276000000.0,6.210811668,24.94771509,,11.90003886,10.8,21.3,94569072,,19.62995,,331230.0,,184.6862783,1.851500034,
434,434,Vietnam,Latin America & Caribbean,5.073999882,2017,High income: nonOECD,IBRD,,100.0,,,,,,43.28819938,,,,,,,223780000000.0,6.81224566,25.45799769,,14.40005007,10.6,20.9,95540800,,19.64643,,331230.0,,200.3845804,1.886199951,
435,435,Yemen,East Asia & Pacific,4.077,2015,Lower middle income,Blend,,70.21390533,,,,3.6,-5.370866982000001,76.7660378,32.224000000000004,6.542999999999998,,,,7.78418827,45593573381.0,-16.67846313,,,-12.506766,27.0,55.4,26916207,,,2.276416687,527970.0,,,,
436,436,Yemen,East Asia & Pacific,3.724,2016,Lower middle income,Blend,,71.64234924,83.31681999999998,,,3.6,,75.90017258,31.636,6.456,,,,,36436652465.0,-13.62145844,,,-10.54316591,27.0,55.4,27584213,,26.93016,,527970.0,,,,
437,437,Yemen,East Asia & Pacific,3.592999935,2017,Lower middle income,Blend,,70.928127285,,,,,,74.94820991,,,,,,,31267675216.0,-5.9423195039999985,,,-6.557008852999999,27.0,55.4,28250420,,,,527970.0,,,,
438,438,Zambia,Middle East & North Africa,5.129,2015,Lower middle income,IDA,,31.1,,,,1.06,37.25892607,91.86561174,38.441,7.997999999999998,,,23.11371506,24.27665019,21154394546.0,2.91988111,34.57270133,,5.417179755,23.2,64.9,16100587,,,87.98545236,752610.0,16.83081463,79.86515513,,
439,439,Zambia,Middle East & North Africa,4.795,2016,Lower middle income,IDA,,27.21933746,,,,1.06,34.28971543,90.77966346,38.131,7.78,,,22.29536923,,20954754378.0,3.757177805,32.52579848,,1.91711167,22.7,62.4,16591390,,,,752610.0,14.93719377,73.95857435,,
440,440,Zambia,Middle East & North Africa,4.513999939,2017,Lower middle income,IDA,,29.15966873,,,,,,89.6132569,,,,,,,25868142073.0,3.403168851,,,4.378498694,22.2,60.0,17094130,,,,752610.0,,71.4658798,,
441,441,Zimbabwe,Sub-Saharan Africa,4.61,2015,Lower middle income,IDA,HIPC,33.7,,8.8744605,6.3503731389999984,1.91,-10.58964597,79.51436364,33.937,8.402000000000001,,,,24.25624516,19963120600.0,1.779872703,-8.392819107000001,,0.199997557,24.1,57.0,15777451,,,81.79780855,390760.0,,56.74881111,,
442,442,Zimbabwe,Sub-Saharan Africa,4.1930000000000005,2016,Lower middle income,IDA,HIPC,38.14513779,,-1.428314967,-3.704329934,1.91,-0.834098894,79.19530352,33.144,8.078,,,,,20548678100.0,0.7558692509999999,-1.470590461,,0.555004759,23.1,53.3,16150362,,,,390760.0,,51.21902464,,
443,443,Zimbabwe,Sub-Saharan Africa,3.875,2017,Lower middle income,IDA,HIPC,35.922568895,,,,,,78.65689441,,,,,,,22040902300.0,4.704035391000001,-1.010063005,,1.300002801,22.4,50.3,16529904,,,,390760.0,,50.0282958,,
